time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2023/1/1 8:00,17.46,8.18,9.24,204.38,27.12,5.58,0.033,0.094,2.117
2023/1/1 12:00,18.24,8.55,10.22,203.86,25.59,5.88,0.025,0.097,2.041
2023/1/1 16:00,18.49,8.59,10.07,216.55,26.7,5.68,0.027,0.091,2.205
2023/1/1 20:00,18.19,8.06,8.63,214.36,38.48,5.48,0.08,0.098,2.543
2023/1/2 16:00,17.83,8.48,10.06,202.57,26.98,5.69,0.025,0.094,2.141
2023/1/2 20:00,17.89,8.2,9.38,212.22,25.53,5.48,0.044,0.095,2.114
2023/1/3 0:00,17.71,7.95,8.59,202.38,32,5.48,0.044,0.095,2.114
2023/1/3 4:00,17.59,7.94,8.73,210.51,29.41,5.53,0.058,0.096,2.123
2023/1/3 8:00,17.34,7.99,8.94,212.56,24.67,4.93,0.048,0.085,2.228
2023/1/3 12:00,17.73,8.11,9.19,212.41,21.78,5.18,0.041,0.087,2.121
2023/1/3 16:00,17.96,8.19,9.49,213.62,24.39,5.18,0.028,0.085,2.248
2023/1/3 20:00,17.84,7.88,8.58,204.06,29.59,5.59,0.052,0.1,2.095
2023/1/4 0:00,17.78,7.87,8.64,215.06,28.97,5.59,0.052,0.1,2.095
2023/1/4 4:00,17.59,7.79,8.31,203.06,29.47,5.61,0.056,0.101,2.068
2023/1/4 8:00,17.58,7.77,8.36,197.82,24.12,5.38,0.053,0.098,2.082
2023/1/4 12:00,17.71,7.93,8.7,203.35,23.75,5.39,0.059,0.101,2.014
2023/1/4 16:00,18.19,7.99,9.12,209.68,22.15,5.28,0.065,0.098,2.243
2023/1/4 20:00,17.98,7.94,8.93,212.35,22.96,5.36,0.056,0.097,2.228
2023/1/5 0:00,17.95,7.78,8.48,211.71,22.46,5.36,0.056,0.097,2.228
2023/1/5 4:00,17.84,7.74,8.58,213.34,17.47,4.95,0.05,0.087,2.188
2023/1/5 8:00,17.83,7.66,8.11,215.14,18.02,4.64,0.071,0.085,2.251
2023/1/5 12:00,18.49,7.67,8.02,212.3,23.7,4.92,0.102,0.092,2.107
2023/1/5 16:00,18.82,7.72,8.21,210.99,36.87,5.09,0.066,0.096,2.159
2023/1/5 20:00,18.44,7.58,7.44,209.31,29.54,5.08,0.102,0.096,2.385
2023/1/6 0:00,18.32,7.55,7.43,211.15,29.99,4.77,0.106,0.097,2.429
2023/1/6 4:00,18.32,7.55,7.52,209.57,25.67,5.01,0.076,0.096,2.083
2023/1/6 8:00,18.45,7.62,8.11,205.8,19.26,4.57,0.066,0.088,2.122
2023/1/6 12:00,18.94,7.72,8.19,210.22,23.48,4.8,0.074,0.093,2.108
2023/1/6 16:00,19.3,7.79,8.72,203.7,21.03,4.97,0.05,0.095,2.107
2023/1/6 20:00,18.81,7.83,9,200.64,20.53,5.24,0.033,0.101,2.071
2023/1/7 0:00,18.75,7.73,8.67,200.32,23.86,5.26,0.034,0.099,2.041
2023/1/7 4:00,18.57,7.78,9.11,194.95,21.8,5.38,0.025,0.099,1.897
2023/1/7 8:00,18.44,7.62,8.41,197.49,21.74,5.04,0.029,0.096,2.07
2023/1/7 12:00,19.42,7.87,9.39,190.14,24.22,5.48,0.025,0.102,1.895
2023/1/7 16:00,19.18,7.87,9.41,187.83,22.26,5.51,0.025,0.102,1.842
2023/1/7 20:00,19.05,7.74,8.96,194.04,22.23,5.29,0.025,0.101,1.951
2023/1/8 0:00,18.81,7.53,7.79,191.69,26.74,5.34,0.055,0.108,1.827
2023/1/8 4:00,18.81,7.53,7.65,198.09,22.94,5.1,0.062,0.097,1.923
2023/1/8 8:00,18.86,7.5,7.61,205.44,28.1,4.76,0.025,0.091,2.045
2023/1/8 12:00,18.93,7.69,8.71,195.01,17.97,4.89,0.025,0.089,2.015
2023/1/8 16:00,18.81,7.65,8.18,194.52,21.78,5.25,0.074,0.097,2.037
2023/1/8 20:00,18.81,7.76,8.98,191.91,17.74,5.24,0.025,0.09,2.001
2023/1/9 0:00,18.8,7.59,8.1,188.88,21.71,5.11,0.039,0.095,1.949
2023/1/9 4:00,18.69,7.53,8.04,192.08,16.98,4.87,0.025,0.089,2.057
2023/1/9 8:00,18.69,7.48,7.63,190.51,19.26,4.56,0.039,0.086,2.016
2023/1/9 12:00,18.81,7.44,7.38,182.25,19.47,4.83,0.068,0.092,1.989
2023/1/9 16:00,19.05,7.47,7.53,183.63,17.98,5.07,0.061,0.096,1.94
2023/1/9 20:00,19.05,7.45,7.44,179.82,17.4,5.12,0.059,0.095,1.95
2023/1/10 0:00,19.06,7.44,7.62,176.7,16.82,5.27,0.043,0.096,1.929
2023/1/10 4:00,19.05,7.33,6.74,176.87,20.91,5.2,0.068,0.098,1.903
2023/1/10 8:00,18.93,7.27,6.35,175.37,18.88,4.91,0.085,0.096,1.972
2023/1/10 12:00,19.06,7.32,6.53,186.06,18.86,4.81,0.075,0.097,2.025
2023/1/10 16:00,19.18,7.37,7.11,178.76,18.06,5.04,0.049,0.096,1.979
2023/1/10 20:00,19.18,7.48,7.71,177.19,19.03,5.22,0.025,0.098,1.994
2023/1/11 0:00,19.1,7.36,6.81,185.86,17.62,5.04,0.053,0.102,2.021
2023/1/11 4:00,19.06,7.32,6.79,170.19,17.6,5.4,0.03,0.106,1.959
2023/1/11 8:00,19.05,7.24,6.65,149.83,26.3,6.04,0.025,0.112,1.803
2023/1/11 12:00,19.05,7.32,6.71,180.83,24.86,5.16,0.031,0.113,2.075
2023/1/11 16:00,19.05,7.33,6.51,188,26.47,4.8,0.045,0.113,2.168
2023/1/11 20:00,19.3,7.34,6.96,171.07,24.5,5.82,0.128,0.127,2.162
2023/1/12 0:00,19.05,7.37,7.64,190.23,21.67,5.82,0.128,0.127,2.162
2023/1/12 4:00,19.05,7.31,6.97,184.67,21.93,5.16,0.186,0.13,2.445
2023/1/12 8:00,19.05,7.3,7.16,189.82,24.45,4.7,0.159,0.117,2.432
2023/1/12 12:00,19.29,7.32,6.85,192.44,20.64,4.54,0.161,0.119,2.341
2023/1/12 16:00,19.43,7.23,7,174.47,29.28,5.66,0.335,0.147,2.753
2023/1/12 20:00,19.43,7.19,6.7,172.47,26.07,5.73,0.466,0.16,2.994
2023/1/13 0:00,19.55,7.2,6.72,182.03,21.53,5.73,0.466,0.16,2.994
2023/1/13 4:00,19.67,7.13,6.56,180.3,25.13,5.47,0.735,0.188,3.401
2023/1/13 8:00,19.68,7.08,6.27,177.93,24.69,5.62,0.911,0.199,3.608
2023/1/13 12:00,20.16,7.06,6.17,180.94,27.76,5.72,1.063,0.216,3.694
2023/1/13 16:00,20.39,7.14,6.03,191.83,28.16,5.38,0.984,0.193,3.462
2023/1/13 20:00,20.15,7.09,5.71,195.2,21.99,5.29,1.033,0.193,3.414
2023/1/14 0:00,20.15,7.1,5.98,196.24,20.03,5.29,1.033,0.193,3.414
2023/1/14 4:00,20.15,7.09,6.08,191.9,21.17,5.4,1.155,0.206,3.545
2023/1/14 8:00,20.27,7.07,5.39,191.78,24.18,5.57,1.391,0.231,3.753
2023/1/14 12:00,20.76,7.09,5.23,199.15,18.24,5.03,1.174,0.192,3.465
2023/1/14 16:00,21.13,7.09,5.42,199.86,19.67,5.18,1.259,0.204,3.54
2023/1/14 20:00,21.26,7.15,6.32,197.29,17.19,5.89,1.427,0.244,3.876
2023/1/15 0:00,20.44,7.06,5,202.03,17.86,5.89,1.427,0.244,3.876
2023/1/15 4:00,21,7.1,5.75,193.85,14.25,5.7,1.387,0.241,3.804
2023/1/15 8:00,20.62,7.05,5.56,192.88,18.4,5.48,1.272,0.228,3.651
2023/1/15 12:00,20.64,7.11,5.86,192.7,20.63,5.69,1.158,0.219,3.644
2023/1/15 16:00,20.28,7.19,6.13,196.58,18.4,5.49,0.929,0.18,3.289
2023/1/15 20:00,19.67,7.17,6.43,192.38,23.45,5.74,1.01,0.201,3.452
2023/1/16 0:00,19.19,7.16,6.39,191.11,22.65,5.74,1.01,0.201,3.452
2023/1/16 4:00,18.32,7.15,6.17,187.65,20.59,5.65,0.981,0.209,3.414
2023/1/16 8:00,18.44,7.13,6.55,185.3,22.66,5.63,0.934,0.204,3.404
2023/1/16 12:00,18.44,7.16,6.56,183.94,23.19,5.69,0.892,0.201,3.393
2023/1/16 16:00,18.2,7.2,6.43,188.62,22.55,5.43,0.765,0.175,3.189
2023/1/16 20:00,17.95,7.15,6.32,188.89,21.63,5.37,0.732,0.169,3.172
2023/1/17 0:00,17.59,7.18,6.43,196.34,16.58,5.37,0.732,0.169,3.172
2023/1/17 4:00,17.09,7.16,6.18,188.53,22.27,5.29,0.66,0.157,3.05
2023/1/17 8:00,16.93,7.15,6.6,182.97,22.24,5.34,0.658,0.164,3.131
2023/1/17 12:00,17.09,7.16,6.57,181.15,20.55,5.52,0.638,0.17,3.081
2023/1/17 16:00,16.83,7.19,6.65,186.12,21.95,5.37,0.605,0.158,3.004
2023/1/17 20:00,16.47,7.18,6.57,185.96,18.22,5.41,0.581,0.159,2.983
2023/1/18 0:00,16.46,7.17,6.48,185.21,19.65,5.41,0.581,0.159,2.983
2023/1/18 4:00,16.09,7.18,6.97,189.03,19.89,5.35,0.565,0.151,2.963
2023/1/18 8:00,15.84,7.19,6.64,188.78,16.89,5.18,0.566,0.146,2.972
2023/1/18 12:00,16.09,7.24,7,187.57,19.16,5.36,0.54,0.148,2.988
2023/1/18 16:00,16.22,7.27,7.56,188.17,18.43,5.46,0.532,0.148,3.016
2023/1/18 20:00,15.97,7.24,7.57,187.57,17.44,5.46,0.518,0.145,2.959
2023/1/19 0:00,15.84,7.22,7.79,189.07,19.88,5.46,0.518,0.145,2.959
2023/1/19 4:00,15.84,7.22,8.34,191.15,14.99,5.22,0.506,0.137,2.972
2023/1/19 8:00,15.84,7.21,7.84,193.8,19.34,4.95,0.499,0.131,2.889
2023/1/19 12:00,16.16,7.28,8.23,193.96,16.94,4.9,0.489,0.127,3.192
2023/1/19 16:00,16.87,7.34,8.11,193.29,14.04,5.02,0.464,0.126,3.259
2023/1/19 20:00,16.36,7.31,7.98,195.09,14.67,5.1,0.462,0.124,3.201
2023/1/20 0:00,16.22,7.28,8.01,194.73,15.13,5.04,0.459,0.124,3.205
2023/1/20 4:00,16.09,7.27,8.14,193.91,17.26,5.1,0.445,0.124,3.129
2023/1/20 8:00,15.96,7.23,7.21,192.66,17.18,4.95,0.448,0.123,3.201
2023/1/20 12:00,16.93,7.3,7.55,189.35,14.35,5.13,0.429,0.129,3.168
2023/1/20 16:00,17.45,7.51,8.73,192.69,12.19,5.3,0.405,0.121,3.214
2023/1/20 20:00,16.34,7.24,7.34,190.25,19.39,5.14,0.424,0.127,3.239
2023/1/21 0:00,16.74,7.5,8.62,200.95,9.97,5.03,0.386,0.105,3.159
2023/1/21 4:00,16.64,7.34,8.09,197.28,11.63,5.12,0.388,0.113,3.197
2023/1/21 8:00,16.84,7.33,7.86,199.2,11.94,4.94,0.371,0.102,3.152
2023/1/21 12:00,17.66,7.4,8.11,200.85,11.59,5.07,0.35,0.102,3.248
2023/1/21 16:00,17.81,7.52,8.75,198.98,12.4,5.31,0.32,0.105,3.124
2023/1/21 20:00,17.21,7.37,8.04,192.4,12.74,5.17,0.353,0.112,3.214
2023/1/22 0:00,17.32,7.31,7.88,195.38,12.55,5.11,0.31,0.109,3.185
2023/1/22 4:00,17.57,7.33,7.91,200.81,11.05,5.03,0.274,0.106,3.163
2023/1/22 20:00,17.95,7.44,8.46,204.62,10.79,5.14,0.231,0.1,3.127
2023/1/23 0:00,18.07,7.4,8.35,203.98,12.31,5.18,0.207,0.098,3.184
2023/1/23 4:00,17.72,7.28,7.43,199.64,13.02,5.01,0.275,0.103,3.21
2023/1/23 8:00,17.95,7.32,7.64,200.08,10.12,4.91,0.239,0.098,3.219
2023/1/23 12:00,18.82,7.39,8.32,197.66,10.99,4.93,0.192,0.096,3.168
2023/1/23 16:00,18.71,7.45,8.32,196.51,11.77,4.9,0.27,0.095,3.165
2023/1/23 20:00,18.48,7.49,8.6,199.15,13.72,5.2,0.215,0.094,3.159
2023/1/24 0:00,18.44,7.53,8.79,202.16,13.81,5.32,0.141,0.095,3.144
2023/1/24 4:00,17.71,7.35,7.75,199.34,14.92,5.06,0.176,0.1,3.115
2023/1/24 8:00,17.21,7.37,7.93,202.59,24.18,5.05,0.153,0.102,3.168
2023/1/24 12:00,17.58,7.5,8.23,203.11,22.72,5.31,0.137,0.104,3.175
2023/1/24 16:00,17.93,7.69,8.79,203.46,20.67,5.4,0.118,0.102,3.192
2023/1/24 20:00,17.21,7.63,8.64,203.44,21.26,5.44,0.119,0.101,3.194
2023/1/25 0:00,16.86,7.55,8.37,201.39,20,5.26,0.099,0.101,3.149
2023/1/25 4:00,16.47,7.51,8.42,201.91,20.08,5.24,0.105,0.1,3.179
2023/1/25 8:00,16.33,7.49,8.25,202.13,21.77,4.99,0.103,0.097,3.147
2023/1/25 12:00,17.21,7.66,8.87,199.77,20.08,5.35,0.082,0.102,3.127
2023/1/25 16:00,17.82,7.86,9.66,199.18,19.65,5.63,0.05,0.128,3.236
2023/1/25 20:00,16.97,7.52,8.49,199.46,21.13,5.01,0.079,0.11,3.125
2023/1/26 0:00,16.96,7.59,8.87,198.83,17.98,5.24,0.07,0.114,3.208
2023/1/26 4:00,16.96,7.73,9.39,207.19,14.95,5.3,0.075,0.092,3.257
2023/1/26 8:00,16.96,7.61,8.96,206.49,14.28,5.09,0.064,0.093,3.201
2023/1/26 12:00,17.21,7.71,9.18,206.31,13.91,5.34,0.065,0.099,3.165
2023/1/26 16:00,17.47,8.02,10.26,203.57,14.87,5.66,0.052,0.102,3.256
2023/1/26 20:00,17.35,7.79,9.52,208.63,14.48,5.39,0.053,0.093,3.136
2023/1/27 0:00,17.21,7.61,8.9,208.77,15.02,5.39,0.053,0.093,3.136
2023/1/27 4:00,17.04,7.65,8.99,216.93,12.82,5.35,0.1,0.086,3.196
2023/1/27 8:00,16.92,7.67,8.86,215.2,15.83,5.17,0.091,0.085,3.243
2023/1/27 12:00,16.74,7.71,9.17,219.03,13.22,5.19,0.105,0.088,3.31
2023/1/27 16:00,16.71,8,9.88,227.06,15.78,5.52,0.119,0.087,3.434
2023/1/27 20:00,16.35,7.83,9.29,222.44,16.56,5.3,0.112,0.09,3.332
2023/1/28 0:00,16.02,7.8,9.4,227.85,16.27,5.25,0.136,0.086,3.39
2023/1/28 4:00,15.59,7.72,8.99,224.22,14.76,5.18,0.127,0.087,3.359
2023/1/28 8:00,15.46,7.64,8.7,217.59,16.85,4.88,0.113,0.087,3.298
2023/1/28 12:00,16.36,7.95,9.96,223.19,14.86,5.34,0.104,0.088,3.367
2023/1/28 16:00,17.08,8.19,10.29,220.75,14.68,5.36,0.098,0.088,3.348
2023/1/28 20:00,16.37,7.98,10.02,222.81,17.3,5.32,0.116,0.089,3.386
2023/1/29 0:00,16.22,7.9,9.72,222.65,14.79,5.34,0.111,0.083,3.351
2023/1/29 4:00,15.97,8.01,10.44,222.44,14.16,5.38,0.092,0.083,3.337
2023/1/29 8:00,15.84,7.94,10.19,219.03,14.19,5.21,0.075,0.08,3.401
2023/1/29 12:00,16.96,8.26,10.59,215.01,12.56,5.51,0.072,0.091,3.288
2023/1/29 16:00,16.84,7.5,7.47,220.41,25.2,4.8,0.182,0.095,3.376
2023/1/29 20:00,16.23,7.67,8.83,216.26,17.69,5.15,0.124,0.082,3.298
2023/1/30 0:00,16.21,7.99,9.76,219.33,14.86,5.42,0.103,0.088,3.366
2023/1/30 4:00,15.94,7.69,8.94,219.67,17.41,5.05,0.122,0.085,3.312
2023/1/30 8:00,15.89,7.8,9.5,221.98,15.26,5.13,0.079,0.081,3.295
2023/1/30 12:00,16.88,8.13,10.51,219.32,15.62,5.3,0.055,0.087,3.326
2023/1/30 16:00,17.46,8.98,12.9,213.55,13.15,5.85,0.028,0.088,3.304
2023/1/30 20:00,16.24,7.95,10.03,216.45,17.85,5.1,0.07,0.083,3.305
2023/1/31 0:00,15.98,7.75,9.37,220.18,15.45,5.1,0.07,0.083,3.305
2023/1/31 4:00,16.46,8.91,12.5,226.98,11.86,5.86,0.037,0.08,3.402
2023/1/31 8:00,16.46,8.88,12.25,226.71,9.97,5.64,0.052,0.076,3.545
2023/1/31 12:00,17.23,8.8,11.82,222.17,10.56,5.87,0.05,0.086,3.388
2023/1/31 16:00,17.46,8.5,11.04,222.05,11.64,5.35,0.069,0.08,3.372
2023/1/31 20:00,16.85,8.44,11.03,222.01,11.81,5.42,0.066,0.079,3.418
2023/2/1 0:00,17.07,8.36,11.02,221.64,10.72,5.42,0.066,0.079,3.418
2023/2/1 4:00,17.33,8.44,11.19,221.72,14.43,5.61,0.064,0.084,3.454
2023/2/1 8:00,17.58,8.52,10.99,226.96,11.53,5.53,0.067,0.077,3.566
2023/2/1 12:00,18.07,8.81,12.06,221.07,11.16,5.68,0.042,0.081,3.404
2023/2/1 16:00,18.07,8.6,11.19,222.68,10.22,5.51,0.054,0.074,3.382
2023/2/1 20:00,17.83,8.79,11.81,222.73,11.96,5.64,0.051,0.076,3.421
2023/2/2 0:00,17.95,8.61,11.38,222.15,10.5,5.64,0.051,0.076,3.421
2023/2/2 4:00,18.19,8.66,11.07,222.42,13.22,5.9,0.06,0.079,3.424
2023/2/2 8:00,18.2,8.5,10.61,220.41,9.53,5.5,0.06,0.076,3.479
2023/2/2 12:00,18.96,8.53,11,219.85,11.34,5.49,0.058,0.076,3.33
2023/2/2 16:00,19.3,9.1,12.54,216.78,11.41,5.69,0.028,0.077,3.289
2023/2/2 20:00,18.32,8.61,10.94,217.64,11.17,5.52,0.056,0.076,3.392
2023/2/3 0:00,18.93,8.91,11.4,215.92,11.54,5.52,0.056,0.076,3.392
2023/2/3 4:00,18.69,8.57,10.54,216.4,16.35,5.63,0.055,0.079,3.334
2023/2/3 8:00,18.81,8.42,10.03,213.55,17.06,4.92,0.056,0.071,3.269
2023/2/3 12:00,19.45,9.02,11.6,215.33,10.83,5.7,0.025,0.076,3.384
2023/2/5 4:00,19.08,7.85,8.17,210.26,17.63,5.12,0.081,0.077,3.198
2023/2/5 8:00,19.02,7.69,7.52,210.16,20.17,4.81,0.119,0.074,3.262
2023/2/5 12:00,19.3,7.72,7.6,210.69,20.1,4.94,0.103,0.075,3.153
2023/2/5 16:00,19.66,7.62,9.12,186.74,9.83,5.31,0.076,0.086,3.146
2023/2/5 20:00,19.29,7.31,7.92,198.97,10.24,4.71,0.095,0.076,3.044
2023/2/6 0:00,19.19,7.22,7.52,199.22,10.21,4.71,0.095,0.076,3.044
2023/2/6 4:00,19.54,7.23,7.54,192.59,10.53,4.79,0.085,0.086,2.97
2023/2/6 8:00,19.54,7.14,7.13,193.29,17.75,4.62,0.111,0.086,2.96
2023/2/6 12:00,19.8,7.2,7.46,199.03,9.84,4.76,0.083,0.084,2.98
2023/2/6 16:00,19.56,7.2,7.15,203.74,11.13,4.51,0.11,0.078,3.031
2023/2/6 20:00,19.59,7.18,7.21,198.44,10.98,4.41,0.105,0.079,3.014
2023/2/7 0:00,19.69,7.15,7.11,196.3,9.27,4.48,0.08,0.083,3.012
2023/2/7 4:00,19.67,7.11,6.83,207.31,9.4,4.46,0.096,0.085,3.038
2023/2/7 8:00,19.78,7.07,6.62,202.86,10.15,4.3,0.099,0.082,3.004
2023/2/7 12:00,20.03,7.06,6.75,202.39,8.55,4.28,0.101,0.081,2.949
2023/2/7 16:00,20.27,7.1,6.68,201.28,10.18,4.26,0.103,0.081,2.95
2023/2/7 20:00,20.16,7.11,6.83,206.1,9.48,4.26,0.097,0.081,2.95
2023/2/8 0:00,20.06,7.07,6.52,203.79,9.77,4.32,0.108,0.083,2.909
2023/2/8 4:00,20.16,7.06,6.52,194.47,9.84,4.24,0.096,0.082,2.823
2023/2/8 8:00,20.03,6.99,5.96,203.45,9.95,4.06,0.134,0.081,3.024
2023/2/8 12:00,20.52,6.94,5.44,204.38,13.44,4.04,0.181,0.085,2.918
2023/2/8 16:00,20.52,6.95,5.51,199.58,13.1,4.14,0.182,0.087,2.917
2023/2/8 20:00,20.51,6.99,6.02,205.73,10.09,4.17,0.128,0.087,2.903
2023/2/9 0:00,20.49,6.99,6,199.04,12.37,4.06,0.121,0.09,2.858
2023/2/9 4:00,20.4,6.96,5.69,209.38,13.92,4.09,0.151,0.091,2.815
2023/2/9 8:00,20.76,6.99,6,202.79,10.47,3.86,0.114,0.086,2.896
2023/2/9 12:00,21.25,7,6.12,193.88,12.85,4.11,0.101,0.09,2.774
2023/2/9 16:00,21.37,7,5.94,198.66,11.65,4.04,0.113,0.088,2.796
2023/2/9 20:00,20.91,6.96,5.81,198.6,12.54,3.98,0.125,0.09,2.785
2023/2/10 0:00,21.25,7.09,6.74,204.34,10.49,4.08,0.085,0.088,2.689
2023/2/10 4:00,21.13,7.01,6.12,216.11,10.11,4.07,0.098,0.088,2.766
2023/2/10 8:00,21.13,6.98,5.93,192.46,11.56,3.87,0.1,0.088,2.751
2023/2/10 12:00,21.12,6.89,5.09,197.76,15.57,3.74,0.206,0.089,2.834
2023/2/10 16:00,21.85,7,5.84,202.05,10.46,3.88,0.115,0.084,2.67
2023/2/10 20:00,21.37,6.95,5.78,200.09,11.75,3.95,0.135,0.089,2.771
2023/2/11 0:00,21.49,6.96,5.99,199.3,12.06,3.95,0.115,0.087,2.696
2023/2/11 4:00,21.49,6.96,5.97,196.9,12.29,3.97,0.117,0.087,2.669
2023/2/11 8:00,21.71,6.98,7.54,197.5,12.1,3.9,0.124,0.086,2.743
2023/2/11 12:00,22.22,6.93,6.41,200.99,12.28,3.82,0.134,0.088,2.781
2023/2/11 16:00,21.97,6.88,6.71,201.28,15.38,3.82,0.166,0.091,2.787
2023/2/11 20:00,21.97,6.98,6.37,196.32,13.98,4.02,0.149,0.089,2.749
2023/2/12 0:00,22.09,6.97,6.34,194.3,14.27,4.04,0.113,0.09,2.683
2023/2/12 4:00,22.11,6.96,6.1,193.18,12.95,4.09,0.107,0.09,2.65
2023/2/12 8:00,22.21,6.96,6.02,197.58,12.5,3.97,0.115,0.085,2.672
2023/2/12 12:00,22.97,6.96,5.87,197.67,13.81,3.9,0.123,0.089,2.694
2023/2/12 16:00,23.06,7.01,5.86,198.11,16.5,4.08,0.124,0.09,2.758
2023/2/12 20:00,23.06,7.21,7.29,186.75,14.57,4.28,0.087,0.09,2.684
2023/2/13 0:00,23.09,7.16,7.02,187.79,13.01,4.3,0.065,0.088,2.687
2023/2/13 4:00,23.05,7.19,7.15,195.92,12.91,4.32,0.064,0.087,2.604
2023/2/13 8:00,22.94,7.08,6.55,195.11,11.47,4.1,0.076,0.083,2.652
2023/2/13 12:00,23.68,7.24,7.52,194.85,11.33,4.22,0.032,0.083,2.534
2023/2/13 16:00,24.38,7.53,8.4,196.93,12.42,4.22,0.05,0.088,2.619
2023/2/13 20:00,23.66,7.35,7.72,194.01,12.11,4.33,0.071,0.086,2.599
2023/2/14 0:00,22.34,6.94,5.18,198.31,15.57,4.33,0.071,0.086,2.599
2023/2/14 4:00,22.21,7.06,5.94,197.12,17.88,4.49,0.1,0.092,2.586
2023/2/14 8:00,21.78,7.06,5.92,195.48,17.89,4.23,0.099,0.091,2.599
2023/2/14 12:00,22.09,7.2,6.69,194.25,20.7,4.49,0.07,0.094,2.533
2023/2/14 16:00,21.97,7.29,7.1,196.84,20.25,4.49,0.064,0.093,2.482
2023/2/14 20:00,21.51,7.25,7.05,194.83,21.22,4.55,0.054,0.093,2.477
2023/2/15 0:00,21.02,7.23,6.88,192.81,23.18,4.55,0.054,0.093,2.477
2023/2/15 4:00,20.76,7.18,6.65,193.92,21.93,4.5,0.067,0.095,2.421
2023/2/15 8:00,20.4,7.17,6.64,194.93,17.55,4.31,0.073,0.093,2.505
2023/2/15 12:00,20.52,7.22,6.79,193.74,20.92,4.49,0.076,0.097,2.44
2023/2/15 16:00,20.65,7.22,6.7,201.53,20.98,4.47,0.096,0.098,2.485
2023/2/15 20:00,20.4,7.14,6.35,190.93,19.4,4.38,0.105,0.098,2.457
2023/2/16 0:00,20.15,7.05,5.8,195.87,17.79,4.38,0.105,0.098,2.457
2023/2/16 4:00,20.03,7,5.5,195.2,20.78,4.19,0.132,0.1,2.373
2023/2/16 8:00,19.91,6.99,5.34,184.82,17.51,3.99,0.136,0.099,2.447
2023/2/16 12:00,20.52,7.06,5.76,189.28,16.77,4.24,0.119,0.1,2.424
2023/2/16 16:00,21.13,7.22,6.73,166.91,15.07,4.24,0.048,0.1,2.517
2023/2/16 20:00,20.39,7.06,5.68,165.17,19.99,4.3,0.092,0.104,2.486
2023/2/17 0:00,20.03,7.06,5.7,167.92,16.69,4.3,0.092,0.104,2.486
2023/2/17 4:00,19.91,7.18,6.5,147.2,14.19,4.66,0.036,0.098,2.364
2023/2/17 8:00,19.91,7.13,6.28,179.17,17.22,4.33,0.038,0.097,2.381
2023/2/17 12:00,20.95,7.35,7.25,201.66,16.76,4.71,0.025,0.101,2.461
2023/2/17 16:00,21,7.31,6.91,217.16,16.47,4.48,0.025,0.1,2.449
2023/2/17 20:00,20.16,7.19,6.57,157.14,16.93,4.51,0.025,0.101,2.441
2023/2/18 0:00,20.4,7.64,8.11,239.26,16.07,4.51,0.025,0.101,2.441
2023/2/18 4:00,20.4,7.6,8.02,223.84,13.29,5.04,0.025,0.095,2.347
2023/2/18 8:00,20.41,7.58,7.9,191.38,14.2,4.84,0.025,0.091,2.324
2023/2/18 12:00,21.37,7.9,8.89,182.71,14.96,5.42,0.025,0.103,2.486
2023/2/18 16:00,21.16,7.91,8.36,181.67,14.8,6.08,0.025,0.105,2.482
2023/2/18 20:00,20.64,7.56,7.78,168.91,16.11,5.38,0.025,0.099,2.442
2023/2/19 0:00,20.76,7.62,7.88,153.66,17.31,5.38,0.025,0.099,2.442
2023/2/19 4:00,20.77,7.56,7.51,204.03,13.77,5.13,0.025,0.091,2.324
2023/2/19 8:00,20.77,7.46,7.12,250.97,14.39,4.79,0.025,0.086,2.272
2023/2/19 12:00,21.85,7.9,8.24,161.14,13.17,4.98,0.025,0.089,2.366
2023/2/19 16:00,21.97,8.04,8.36,181.23,18.62,5.1,0.027,0.087,2.338
2023/2/19 20:00,21.49,8.08,8.16,181.85,21.22,5.22,0.025,0.086,2.297
2023/2/20 0:00,21.49,8.34,8.85,151.45,14.46,5.53,0.025,0.084,2.208
2023/2/20 4:00,21.37,8.25,8.45,146.54,16.93,5.62,0.025,0.09,2.237
2023/2/20 8:00,21.01,7.9,7.71,140.48,17.79,5.12,0.025,0.087,2.236
2023/2/20 12:00,21.73,8.14,8.05,154.1,13.68,5.79,0.025,0.096,2.269
2023/2/20 16:00,21.67,7.82,8.97,146.05,16.99,5.1,0.025,0.092,2.235
2023/2/20 20:00,21.85,8.73,11.77,156.58,15.88,6.29,0.025,0.099,2.216
2023/2/21 0:00,21.37,8.13,9.59,169.59,17.29,5.8,0.025,0.098,2.259
2023/2/21 4:00,21.25,8.07,9.63,178.73,15.15,5.72,0.025,0.097,2.189
2023/2/21 8:00,21.38,8.48,10.36,171.76,16.03,6.07,0.025,0.092,2.169
2023/2/21 12:00,22.33,8.6,10.84,164.03,16.51,6.72,0.025,0.106,2.184
2023/2/21 16:00,21.98,7.87,8.83,164.32,14.89,5.43,0.043,0.1,2.195
2023/2/21 20:00,21.37,8.07,9.54,173.92,18.5,6,0.025,0.099,2.134
2023/2/22 0:00,21.37,8.54,10.44,185.06,17.26,6,0.025,0.099,2.134
2023/2/22 4:00,21.25,8.57,10.33,179.84,16.61,6.37,0.025,0.098,2.109
2023/2/22 8:00,21.24,8.3,9.69,173.97,16.44,6.3,0.025,0.097,2.067
