time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen,District
2023/1/27 8:00,16.72,7.02,9.06,160.12,10.88,3.07,0.425,0.0992,3.068,upstream
2023/1/27 12:00,16.59,7.05,9.4,160.02,12.25,3.05,0.42,0.1011,3.188,upstream
2023/1/27 16:00,16.61,7.11,9.79,160.15,12.68,3.27,0.424,0.103,3.185,upstream
2023/1/27 20:00,16.58,7.05,9.62,160.13,12.06,3.03,0.412,0.1004,3.207,upstream
2023/1/28 0:00,16.34,7.03,9.57,160.13,13.28,3.03,0.412,0.1004,3.207,upstream
2023/1/28 4:00,15.84,6.94,9.21,160.98,13.08,3,0.449,0.1052,3.338,upstream
2023/1/28 8:00,15.64,6.94,9.08,161.03,13.09,3.16,0.464,0.1029,3.406,upstream
2023/1/28 12:00,16.46,7.01,8.81,161.81,15.59,3.24,0.492,0.1099,3.426,upstream
2023/1/28 16:00,17.58,7.04,8.6,162.3,8.77,3.11,0.488,0.1176,3.457,upstream
2023/1/28 20:00,17.13,7.06,8.92,161.07,9.46,3.22,0.44,0.1099,3.325,upstream
2023/1/29 0:00,16.7,7.01,8.87,160.62,9.79,3.22,0.44,0.1099,3.325,upstream
2023/1/29 4:00,16.46,6.98,8.82,160.53,19.73,3.09,0.43,0.1093,3.366,upstream
2023/1/29 8:00,16.21,6.95,8.85,160.32,11.89,3.12,0.413,0.1069,3.342,upstream
2023/1/29 12:00,16.95,7.05,9,160.72,9.19,2.99,0.381,0.1047,3.323,upstream
2023/1/29 16:00,17.82,7.16,9.41,160.81,11.2,3.16,0.372,0.0993,3.325,upstream
2023/1/29 20:00,17.09,7.16,9.59,159.06,10.42,3.2,0.341,0.0946,3.251,upstream
2023/1/30 0:00,16.7,7.11,9.25,159.4,9.08,3.2,0.341,0.0946,3.251,upstream
2023/1/30 4:00,16.34,7.06,9.01,159.71,9.19,3.05,0.348,0.0962,3.281,upstream
2023/1/30 8:00,16.07,6.98,8.5,159.79,9.6,2.89,0.333,0.0938,3.269,upstream
2023/1/30 12:00,16.59,6.98,9.02,159.75,11.83,3.07,0.318,0.0981,3.329,upstream
2023/1/30 16:00,16.83,7.09,9.28,159.81,11.17,3.22,0.312,0.1004,3.357,upstream
2023/1/30 20:00,17.08,7.25,9.85,159.57,10.44,3.33,0.288,0.0986,3.312,upstream
2023/1/31 0:00,16.72,7.06,9.17,159.35,9.4,3.33,0.288,0.0986,3.312,upstream
2023/1/31 4:00,16.89,7.29,9.97,159.13,6.87,3.2,0.262,0.0879,3.253,upstream
2023/1/31 8:00,16.72,7.16,9.52,159.01,7.26,3.4,0.267,0.0824,3.207,upstream
2023/1/31 12:00,17.31,7.7,11.11,158.05,7.25,3.5,0.192,0.0909,3.303,upstream
2023/1/31 16:00,17.53,8.16,11.98,157.21,8.89,4.02,0.159,0.0988,3.126,upstream
2023/1/31 20:00,18.09,8.43,11.97,156.67,8.11,3.44,0.082,0.0867,3.057,upstream
2023/2/1 0:00,18.19,7.97,11.18,157.61,7.65,3.44,0.082,0.0867,3.057,upstream
2023/2/1 4:00,18.07,7.54,10.48,157.77,6.63,3.07,0.102,0.0756,2.886,upstream
2023/2/1 8:00,18.2,7.52,10.42,157.61,7.23,3.27,0.065,0.0705,2.792,upstream
2023/2/1 12:00,18.45,7.84,11.1,156.86,6.76,3.28,0.056,0.0777,2.85,upstream
2023/2/1 16:00,18.56,7.91,11.22,156.3,9.48,3.34,0.049,0.0762,2.662,upstream
2023/2/1 20:00,18.21,7.65,10.85,157.11,8.3,3.48,0.079,0.0782,2.696,upstream
2023/2/2 0:00,19.18,8.69,12.21,154.79,6.56,3.48,0.079,0.0782,2.696,upstream
2023/2/2 4:00,19.05,8.17,11.21,156.17,8.12,3.35,0.025,0.0682,2.575,upstream
2023/2/2 8:00,18.69,7.7,10.81,156.31,7.55,3.44,0.034,0.0667,2.683,upstream
2023/2/2 12:00,19.17,7.87,10.47,155.92,9.59,3.63,0.025,0.0715,2.58,upstream
2023/2/2 16:00,18.93,7.58,10.81,155.52,8.4,3.8,0.025,0.0691,2.535,upstream
2023/2/2 20:00,18.69,7.73,10.58,156.67,8.21,3.43,0.08,0.0706,2.605,upstream
2023/2/3 0:00,20.15,8.97,11.86,154.76,8.81,3.43,0.08,0.0706,2.605,upstream
2023/2/3 4:00,19.91,8.6,11.53,155.54,8.57,3.37,0.025,0.0693,2.591,upstream
2023/2/3 8:00,20.03,8.35,11.46,155.47,9.81,3.51,0.025,0.0637,2.626,upstream
2023/2/3 12:00,20.77,9.2,10.42,153.83,7.15,3.97,0.025,0.0813,2.67,upstream
2023/2/5 4:00,19.68,7.21,9.69,144.98,6.71,3.43,0.046,,2.48,upstream
2023/2/5 8:00,19.54,7.17,9.66,145.12,6.89,3.31,0.063,0.0556,2.761,upstream
2023/2/5 12:00,19.64,7.06,9.5,144.97,6.82,3.39,0.043,0.0586,2.564,upstream
2023/2/5 16:00,19.71,7.19,9.79,144.93,7.51,3.58,0.055,0.0649,2.501,upstream
2023/2/5 20:00,19.66,7.29,9.85,145.74,7.05,3.44,0.058,0.0673,2.549,upstream
2023/2/6 0:00,19.33,7.08,9.47,147.27,7.22,3.44,0.058,0.0673,2.549,upstream
2023/2/6 4:00,19.3,6.97,9.21,147.63,6.31,3.07,0.113,0.0597,2.563,upstream
2023/2/6 8:00,19.3,6.98,9.19,147.57,6.32,3.1,0.121,0.0564,2.679,upstream
2023/2/6 12:00,19.42,7.02,9.32,147.9,5.88,3.12,0.105,0.0603,2.635,upstream
2023/2/6 16:00,19.67,7.21,9.82,147.4,7.02,3.09,0.097,0.0656,2.633,upstream
2023/2/6 20:00,19.68,7.09,9.57,147.7,6.18,2.91,0.115,0.062,2.62,upstream
2023/2/7 0:00,19.67,6.88,8.78,148.3,7.91,2.91,0.115,0.062,2.62,upstream
2023/2/7 4:00,19.69,6.97,9.14,148.63,5.6,2.99,0.145,0.0603,2.611,upstream
2023/2/7 8:00,19.67,6.89,8.85,149.04,6.12,2.8,0.162,0.0603,2.704,upstream
2023/2/7 12:00,20.03,7.05,9.4,148.92,5.74,2.98,0.13,0.0623,2.81,upstream
2023/2/7 16:00,20.27,7.05,9.4,148.58,6.81,3.02,0.126,0.0624,2.615,upstream
2023/2/7 20:00,20.15,7.03,9.38,148.69,6.26,3.02,0.122,0.0624,2.615,upstream
2023/2/8 0:00,20.28,7.07,9.54,148.45,6.21,2.87,0.106,0.0575,2.607,upstream
2023/2/8 4:00,20.39,7.01,9.36,149.23,5.56,2.71,0.127,0.0603,2.651,upstream
2023/2/8 8:00,20.39,6.91,8.87,149.39,6.68,2.88,0.149,0.0616,2.754,upstream
2023/2/8 12:00,20.64,7.05,9.24,149.21,7.15,2.83,0.115,0.0607,2.681,upstream
2023/2/8 16:00,20.63,6.98,8.99,148.42,6.69,2.93,0.116,0.0551,2.62,upstream
2023/2/8 20:00,20.52,6.93,8.78,148.27,6.79,2.77,0.12,0.0544,2.596,upstream
2023/2/9 0:00,20.45,6.92,8.64,148.14,8.02,2.83,0.114,0.0546,2.576,upstream
2023/2/9 4:00,20.4,6.85,8.4,148.36,7.17,2.77,0.122,0.0526,2.626,upstream
2023/2/9 8:00,20.39,6.85,8.37,148.16,7.75,2.85,0.121,0.051,2.658,upstream
2023/2/9 12:00,20.76,6.93,8.85,148.24,7.96,2.98,0.103,0.0558,2.578,upstream
2023/2/9 16:00,21.13,7.02,8.98,148,8.26,2.91,0.082,0.0494,2.562,upstream
2023/2/9 20:00,21.15,7.07,9.2,147.57,6.7,2.92,0.074,0.0494,2.529,upstream
2023/2/10 0:00,21.01,7.01,8.91,147.64,6.4,2.85,0.075,0.0475,2.55,upstream
2023/2/10 4:00,21.13,6.9,8.47,147.71,8.31,2.97,0.074,0.0476,2.51,upstream
